,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,1410,1440,1395,1410,3,0,0.00,246010,-17.97,62.40,0.82,0.78,14851,0,038620,347,-14851,3,0,0.00,2,30,2.13,5,-15,-1.06,44481
1,20161111,1400,1420,1370,1410,2,20,1.44,299915,-47.12,48.67,0.82,0.95,28489,0,038620,418,-28596,2,10,0.72,2,30,2.16,5,-20,-1.44,44481
2,20161110,1345,1405,1345,1390,2,90,6.92,567214,-55.00,82.64,0.72,1.80,61859,0,038620,777,-61859,2,45,3.46,2,105,8.08,2,45,3.46,43850
3,20161109,1500,1505,1220,1300,5,190,-12.75,1260556,452.29,50.04,0.53,4.00,113197,0,038620,1662,-112697,2,10,0.67,2,15,1.01,5,-270,-18.12,41011
4,20161108,1500,1530,1475,1490,3,0,0.00,228241,-9.18,51.14,0.17,0.72,-11076,0,038620,341,11076,2,10,0.67,2,40,2.68,5,-15,-1.01,47005
5,20161107,1440,1490,1440,1490,2,50,3.47,251299,-50.27,163.29,0.21,0.80,11302,0,038620,369,-11302,3,0,0.00,2,50,3.47,3,0,0.00,47005
6,20161104,1465,1505,1435,1440,5,10,-0.69,505360,-15.91,47.93,0.09,1.60,-22286,-2,038620,737,22288,2,15,1.03,2,55,3.79,5,-15,-1.03,45427
7,20161103,1450,1535,1430,1450,5,20,-1.36,601008,-45.85,76.73,0.16,1.91,21891,0,038620,881,-20690,5,-20,-1.36,2,65,4.42,5,-40,-2.72,45743
8,20161102,1630,1635,1455,1470,5,150,-9.26,1109906,126.66,30.82,0.09,3.52,-32841,1,038620,1685,31840,2,10,0.62,2,15,0.93,5,-165,-10.19,46374
9,20161101,1635,1660,1605,1620,5,20,-1.22,489681,2.76,48.44,0.19,1.55,11437,0,038620,794,-11437,5,-5,-0.30,2,20,1.22,5,-35,-2.13,51106
10,20161031,1615,1650,1575,1640,2,15,0.92,476541,2.03,76.64,0.16,1.51,-20639,0,038620,770,20639,5,-10,-0.62,2,25,1.54,5,-50,-3.08,51737
11,20161028,1675,1675,1595,1625,5,40,-2.40,467053,-10.33,18.98,0.22,1.48,-57932,0,038620,758,56932,2,10,0.60,2,10,0.60,5,-70,-4.20,51264
12,20161027,1630,1695,1625,1665,2,35,2.15,520875,-47.43,131.21,0.41,1.65,38884,0,038620,868,-39384,3,0,0.00,2,65,3.99,5,-5,-0.31,52526
13,20161026,1725,1725,1595,1630,5,85,-4.96,990793,13.87,33.64,0.26,3.14,-63429,0,038620,1628,63429,2,10,0.58,2,10,0.58,5,-120,-7.00,51421
14,20161025,1745,1775,1680,1715,5,55,-3.11,870134,-88.08,46.60,0.46,2.76,-23368,1,038620,1493,23702,5,-25,-1.41,2,5,0.28,5,-90,-5.08,54103
15,20161024,1890,1970,1725,1770,2,35,2.02,7298951,709.35,87.03,0.53,23.14,-13029,0,038620,13631,11730,2,155,8.93,2,235,13.54,5,-10,-0.58,55838
16,20161021,1760,1800,1715,1735,5,15,-0.86,901828,-41.56,58.96,0.54,2.86,-10877,0,038620,1608,11293,2,10,0.57,2,50,2.86,5,-35,-2.00,54734
17,20161020,1750,1830,1680,1750,3,0,0.00,1543209,8.98,96.02,0.57,4.89,-105760,0,038620,2706,106525,3,0,0.00,2,80,4.57,5,-70,-4.00,55207
18,20161019,1665,1765,1665,1750,2,90,5.42,1415991,88.42,111.00,0.91,4.49,-52373,0,038620,2435,51719,2,5,0.30,2,105,6.33,2,5,0.30,55207
19,20161018,1670,1690,1625,1660,5,10,-0.60,751512,-41.52,43.74,1.07,2.38,-12243,1,038620,1244,13242,3,0,0.00,2,20,1.20,5,-45,-2.69,52368
20,20161017,1755,1755,1630,1670,5,70,-4.02,1285147,-82.89,39.16,1.11,4.07,-18010,0,038620,2154,18020,2,15,0.86,2,15,0.86,5,-110,-6.32,52683
21,20161014,1875,2030,1705,1740,5,45,-2.52,7511981,101.23,68.57,1.17,23.81,-416492,0,038620,13997,418914,2,90,5.04,2,245,13.73,5,-80,-4.48,54892
22,20161013,1645,1810,1645,1785,2,140,8.51,3733072,243.12,174.55,2.49,11.83,62567,0,038620,6481,-62583,3,0,0.00,2,165,10.03,3,0,0.00,56311
23,20161012,1605,1695,1585,1645,2,60,3.79,1087981,371.08,107.91,2.29,3.45,39,0,038620,1792,-4,2,20,1.26,2,110,6.94,3,0,0.00,51895
24,20161011,1605,1625,1565,1585,3,0,0.00,230957,-0.62,53.02,2.29,0.73,11055,0,038620,368,-11055,2,20,1.26,2,40,2.52,5,-20,-1.26,50002
25,20161010,1635,1635,1580,1585,5,30,-1.86,232393,-28.10,32.89,2.25,0.74,857,0,038620,370,-1537,2,20,1.24,2,20,1.24,5,-35,-2.17,50002
26,20161007,1635,1640,1600,1615,3,0,0.00,323211,12.70,61.16,2.25,1.02,6719,0,038620,523,-6719,2,20,1.24,2,25,1.55,5,-15,-0.93,50948
27,20161006,1630,1640,1615,1615,5,5,-0.31,286778,-19.85,65.68,2.23,0.91,10506,0,038620,467,-10496,2,10,0.62,2,20,1.23,5,-5,-0.31,50948
28,20161005,1605,1645,1605,1620,2,15,0.93,357817,-56.35,64.22,2.20,1.13,12456,0,038620,581,-12156,3,0,0.00,2,40,2.49,3,0,0.00,51106
29,20161004,1565,1665,1565,1605,2,45,2.88,819794,185.11,134.47,2.16,2.60,19141,0,038620,1331,-19841,2,5,0.32,2,105,6.73,2,5,0.32,50633
30,20160930,1575,1595,1555,1560,5,15,-0.95,287537,-42.99,41.44,2.10,0.91,-4159,0,038620,451,4159,3,0,0.00,2,20,1.27,5,-20,-1.27,49213
31,20160929,1560,1595,1540,1575,2,30,1.94,504348,176.51,120.71,2.11,1.60,18317,0,038620,791,-19317,2,15,0.97,2,50,3.24,5,-5,-0.32,49686
32,20160928,1540,1560,1540,1545,3,0,0.00,182395,-38.22,96.24,2.05,0.58,36558,0,038620,282,-36558,5,-5,-0.32,2,15,0.97,5,-5,-0.32,48740
33,20160927,1545,1560,1530,1545,3,0,0.00,295231,-34.29,51.75,1.94,0.94,1793,0,038620,455,-1793,3,0,0.00,2,15,0.97,5,-15,-0.97,48740
34,20160926,1555,1585,1545,1545,5,10,-0.64,449313,37.22,87.38,1.93,1.42,42240,0,038620,702,-42240,3,0,0.00,2,30,1.93,5,-10,-0.64,48740
35,20160923,1550,1575,1540,1555,2,15,0.97,327442,-20.83,68.12,1.80,1.04,51013,0,038620,510,-51013,2,10,0.65,2,35,2.27,3,0,0.00,49055
36,20160922,1550,1575,1535,1540,2,5,0.33,413595,-8.97,75.81,1.64,1.31,51321,0,038620,641,-52821,2,15,0.98,2,40,2.61,3,0,0.00,48582
37,20160921,1545,1590,1535,1535,2,5,0.33,454344,57.04,107.59,0,1.44,0,0,038620,706,-24862,2,15,0.98,2,60,3.92,2,5,0.33,48424
38,20160920,1520,1570,1510,1530,3,0,0.00,289319,-22.72,60.11,1.32,0.92,26003,0,038620,444,-25736,5,-10,-0.65,2,40,2.61,5,-20,-1.31,48267
39,20160919,1505,1530,1490,1530,2,45,3.03,374366,16.53,117.29,1.32,1.19,26147,0,038620,565,-27147,2,20,1.35,2,45,3.03,2,5,0.34,48267
40,20160913,1495,1540,1485,1485,3,0,0.00,321255,4.25,46.26,1.24,1.02,-6223,0,038620,484,6223,2,10,0.67,2,55,3.70,3,0,0.00,46847
41,20160912,1505,1520,1475,1485,5,40,-2.62,308165,-41.70,25.91,1.39,0.98,-14917,0,038620,460,20156,5,-20,-1.31,5,-5,-0.33,5,-50,-3.28,46847
42,20160909,1495,1545,1460,1525,2,30,2.01,528570,49.04,50.70,1.44,1.68,7578,0,038620,784,-7578,3,0,0.00,2,50,3.34,5,-35,-2.34,48109
43,20160908,1560,1560,1465,1495,5,40,-2.61,354653,-23.55,21.26,1.41,1.12,-3239,0,038620,536,3239,2,25,1.63,2,25,1.63,5,-70,-4.56,47163
44,20160907,1570,1585,1525,1535,5,40,-2.54,463910,-59.98,29.41,1.42,1.47,-17838,0,038620,719,12099,5,-5,-0.32,2,10,0.63,5,-50,-3.17,48424
45,20160906,1515,1615,1515,1575,2,65,4.30,1159185,195.71,152.96,1.48,3.67,6664,0,038620,1828,2336,2,5,0.33,2,105,6.95,2,5,0.33,49686
46,20160905,1535,1550,1490,1510,5,10,-0.66,392005,58.86,44.64,1.46,1.24,-33764,0,038620,593,47374,2,15,0.99,2,30,1.97,5,-30,-1.97,47636
47,20160902,1495,1535,1475,1520,2,25,1.67,246760,-19.47,83.91,1.57,0.78,12994,0,038620,369,-12994,3,0,0.00,2,40,2.68,5,-20,-1.34,47951
48,20160901,1510,1530,1485,1495,5,15,-0.99,306437,53.77,30.38,1.53,0.97,343,0,038620,460,-14143,3,0,0.00,2,20,1.32,5,-25,-1.66,47163
49,20160831,1505,1535,1490,1510,2,10,0.67,199287,-52.05,52.24,1.55,0.63,-4140,0,038620,301,-1360,2,5,0.33,2,35,2.33,5,-10,-0.67,47636
50,20160830,1495,1580,1490,1500,2,10,0.67,415574,-7.38,45.06,1.56,1.32,-7156,0,038620,629,7156,2,5,0.34,2,90,6.04,3,0,0.00,47320
51,20160829,1580,1585,1485,1490,5,90,-5.70,448694,9.82,26.21,1.44,1.42,-10769,0,038620,680,45274,3,0,0.00,2,5,0.32,5,-95,-6.01,47005
52,20160826,1530,1580,1520,1580,2,20,1.28,408565,-17.26,57.44,1.47,1.30,19278,0,038620,629,-23088,5,-30,-1.92,2,20,1.28,5,-40,-2.56,49844
53,20160825,1580,1625,1540,1560,5,20,-1.27,493767,40.19,39.86,1.41,1.57,-9552,0,038620,780,5991,3,0,0.00,2,45,2.85,5,-40,-2.53,49213
54,20160824,1620,1625,1580,1580,5,30,-1.86,352202,-46.67,59.12,1.44,1.12,-2903,0,038620,564,2903,2,10,0.62,2,15,0.93,5,-30,-1.86,49844
55,20160823,1630,1670,1600,1610,5,25,-1.53,660386,-7.00,51.17,1.45,2.09,-32130,0,038620,1075,32130,5,-5,-0.31,2,35,2.14,5,-35,-2.14,50790
56,20160822,1635,1640,1570,1635,3,0,0.00,710060,-20.36,45.61,1.55,2.25,-5022,0,038620,1144,5022,3,0,0.00,2,5,0.31,5,-65,-3.98,51579
57,20160819,1675,1705,1620,1635,5,40,-2.39,891629,-12.80,48.72,1.57,2.83,-18184,0,038620,1470,17048,3,0,0.00,2,30,1.79,5,-55,-3.28,51579
58,20160818,1740,1755,1660,1675,5,30,-1.76,1022460,-62.65,37.75,1.63,3.24,-64599,0,038620,1727,64599,2,35,2.05,2,50,2.93,5,-45,-2.64,52841
59,20160817,1630,1745,1620,1705,2,80,4.92,2737697,58.76,117.15,1.83,8.68,-89244,0,038620,4607,89245,2,5,0.31,2,120,7.38,5,-5,-0.31,53787
60,20160816,1640,1690,1605,1625,5,10,-0.61,1724438,-86.01,52.98,2.11,5.47,-90827,0,038620,2825,96827,2,5,0.31,2,55,3.36,5,-30,-1.83,51264
61,20160812,1505,1925,1495,1635,2,135,9.00,12323869,4287.73,87.95,2.40,39.07,126317,0,038620,21368,-132242,2,5,0.33,2,425,28.33,5,-5,-0.33,51579
62,20160811,1500,1520,1475,1500,3,0,0.00,280871,-36.16,50.90,2.00,0.89,17991,0,038620,420,-17991,3,0,0.00,2,20,1.33,5,-25,-1.67,47320
63,20160810,1520,1530,1480,1500,5,20,-1.32,439927,-13.58,28.42,1.95,1.39,-1729,0,038620,658,1729,3,0,0.00,2,10,0.66,5,-40,-2.63,47320
64,20160809,1490,1535,1420,1520,2,25,1.67,509033,175.26,47.39,1.95,1.61,41071,0,038620,762,-41071,5,-5,-0.33,2,40,2.68,5,-75,-5.02,47951
65,20160808,1550,1550,1495,1495,5,25,-1.64,184926,-34.06,27.63,1.82,0.59,6009,0,038620,279,-6009,2,30,1.97,2,30,1.97,5,-25,-1.64,47163
66,20160805,1575,1590,1505,1520,5,50,-3.18,280462,-64.65,26.28,1.80,0.89,-39993,0,038620,430,39993,2,5,0.32,2,20,1.27,5,-65,-4.14,47951
67,20160804,1455,1600,1455,1570,2,15,0.96,793436,61.82,122.49,1.93,2.52,67782,0,038620,1207,-55793,5,-100,-6.43,2,45,2.89,5,-100,-6.43,49529
68,20160803,1570,1595,1550,1555,5,15,-0.96,490318,116.79,101.23,1.71,1.55,-13529,0,038620,741,13529,3,0,0.00,2,25,1.59,5,-20,-1.27,49055
69,20160802,1595,1605,1555,1570,5,15,-0.95,226176,-55.77,28.59,1.76,0.72,-2178,0,038620,356,2178,2,10,0.63,2,20,1.26,5,-30,-1.89,49529
70,20160801,1575,1610,1560,1585,2,40,2.59,511391,14.07,153.95,1.76,1.62,-24599,0,038620,810,24599,2,30,1.94,2,65,4.21,2,15,0.97,50002
71,20160729,1530,1575,1510,1545,2,20,1.31,448309,182.29,99.11,1.84,1.42,60857,0,038620,689,-60857,2,5,0.33,2,50,3.28,5,-15,-0.98,48740
72,20160728,1545,1550,1525,1525,5,20,-1.29,158811,-38.31,50.70,1.65,0.50,7679,0,038620,243,-7679,3,0,0.00,2,5,0.32,5,-20,-1.29,48109
73,20160727,1585,1585,1535,1545,5,25,-1.59,257444,61.25,21.40,1.62,0.82,-14622,0,038620,399,14622,2,15,0.96,2,15,0.96,5,-35,-2.23,48740
74,20160726,1600,1620,1570,1570,5,30,-1.88,159655,-50.07,34.24,1.67,0.51,-20150,0,038620,252,20150,3,0,0.00,2,20,1.25,5,-30,-1.88,49529
75,20160725,1560,1600,1555,1600,2,45,2.89,319733,28.83,121.68,1.73,1.01,39058,0,038620,503,-39058,2,5,0.32,2,45,2.89,3,0,0.00,50475
76,20160722,1565,1580,1545,1555,5,10,-0.64,248181,-19.00,50.98,1.61,0.79,39290,0,038620,387,-39290,3,0,0.00,2,15,0.96,5,-20,-1.28,49055
77,20160721,1590,1600,1550,1565,5,5,-0.32,306399,7.83,37.92,1.49,0.97,31569,0,038620,480,-31569,2,20,1.27,2,30,1.91,5,-20,-1.27,49371
78,20160720,1620,1620,1560,1570,5,35,-2.18,284144,4.50,47.37,1.39,0.90,19531,0,038620,450,-19531,2,15,0.93,2,15,0.93,5,-45,-2.80,49529
79,20160719,1610,1650,1590,1605,5,5,-0.31,271905,7.23,57.56,1.32,0.86,-3290,0,038620,438,3390,3,0,0.00,2,40,2.48,5,-20,-1.24,50633
80,20160718,1630,1630,1595,1610,5,15,-0.92,253566,-5.65,19.20,1.33,0.80,16625,0,038620,407,-16625,2,5,0.31,2,5,0.31,5,-30,-1.85,50790
81,20160715,1645,1670,1595,1625,5,20,-1.22,268760,-67.24,24.32,1.28,0.85,5910,0,038620,436,-5910,3,0,0.00,2,25,1.52,5,-50,-3.04,51264
82,20160714,1660,1700,1625,1645,2,15,0.92,820425,118.93,100.78,1.26,2.60,-26416,0,038620,1361,56341,2,30,1.84,2,70,4.29,5,-5,-0.31,51895
83,20160713,1625,1640,1610,1630,2,15,0.93,374747,17.48,83.64,1.35,1.19,20562,0,038620,609,-20562,2,10,0.62,2,25,1.55,5,-5,-0.31,51421
84,20160712,1660,1660,1595,1615,5,30,-1.82,318999,-36.05,42.98,1.28,1.01,-38652,0,038620,515,38652,2,15,0.91,2,15,0.91,5,-50,-3.04,50948
85,20160711,1610,1685,1610,1645,2,40,2.49,498845,-3.83,102.53,1.40,1.58,-56380,0,038620,822,56380,2,5,0.31,2,80,4.98,2,5,0.31,51895
86,20160708,1555,1615,1540,1605,2,50,3.22,518722,133.46,108.45,1.58,1.64,23011,0,038620,824,-23011,3,0,0.00,2,60,3.86,5,-15,-0.96,50633
87,20160707,1555,1575,1540,1555,3,0,0.00,222186,-15.76,36.17,1.51,0.70,12853,0,038620,345,-12903,3,0,0.00,2,20,1.29,5,-15,-0.96,49055
88,20160706,1565,1595,1535,1555,5,15,-0.96,263752,-9.55,54.17,1.47,0.84,-10638,0,038620,411,10638,5,-5,-0.32,2,25,1.59,5,-35,-2.23,49055
89,20160705,1600,1600,1560,1570,5,15,-0.95,291591,22.05,44.06,1.50,0.92,-265,0,038620,459,4065,2,15,0.95,2,15,0.95,5,-25,-1.58,49529
90,20160704,1580,1620,1570,1585,2,20,1.28,238902,-44.23,54.80,1.50,0.76,1629,0,038620,378,-1629,2,15,0.96,2,55,3.51,2,5,0.32,50002
91,20160701,1570,1610,1560,1565,3,0,0.00,428345,-6.33,70.75,1.50,1.36,52199,0,038620,677,-52199,2,5,0.32,2,45,2.88,5,-5,-0.32,49371
92,20160630,1600,1600,1550,1565,5,20,-1.26,457310,35.50,40.72,1.33,1.45,10802,0,038620,716,-10802,2,15,0.95,2,15,0.95,5,-35,-2.21,49371
93,20160629,1615,1640,1575,1585,5,5,-0.31,337490,-25.36,37.16,1.30,1.07,-14042,0,038620,538,14042,2,25,1.57,2,50,3.14,5,-15,-0.94,50002
94,20160628,1490,1600,1475,1590,2,80,5.30,452141,3.23,112.71,1.34,1.43,40364,0,038620,708,-40294,5,-20,-1.32,2,90,5.96,5,-35,-2.32,50160
95,20160627,1400,1565,1400,1510,2,15,1.00,437974,-52.46,89.78,1.22,1.39,-9762,0,038620,656,9692,5,-95,-6.35,2,70,4.68,5,-95,-6.35,47636
96,20160624,1640,1660,1405,1495,5,145,-8.84,921312,-32.12,50.72,1.25,2.92,-33611,0,038620,1398,33591,3,0,0.00,2,20,1.22,5,-235,-14.33,47163
97,20160623,1545,1715,1540,1640,2,80,5.13,1357184,257.84,92.08,1.35,4.30,-95764,0,038620,2236,85763,5,-15,-0.96,2,155,9.94,5,-20,-1.28,51737
98,20160622,1515,1585,1495,1560,2,40,2.63,379271,69.74,103.89,1.66,1.20,37634,0,038620,586,-37634,5,-5,-0.33,2,65,4.28,5,-25,-1.64,49213
99,20160621,1560,1565,1510,1520,5,30,-1.94,223445,-5.02,31.26,1.54,0.71,-9940,0,038620,342,9941,2,10,0.65,2,15,0.97,5,-40,-2.58,47951
100,20160620,1525,1555,1500,1550,2,30,1.97,235259,-34.97,117.10,1.57,0.75,37190,0,038620,360,-37190,2,5,0.33,2,35,2.30,5,-20,-1.32,48898
101,20160617,1550,1560,1470,1520,5,20,-1.30,361782,1.14,48.99,1.45,1.15,20593,0,038620,547,-20693,2,10,0.65,2,20,1.30,5,-70,-4.55,47951
102,20160616,1565,1570,1525,1540,3,0,0.00,357704,14.21,36.64,1.39,1.13,5462,0,038620,551,-5452,2,25,1.62,2,30,1.95,5,-15,-0.97,48582
103,20160615,1550,1560,1520,1540,5,10,-0.65,313202,-46.42,74.61,1.37,0.99,68447,0,038620,480,-63447,3,0,0.00,2,10,0.65,5,-30,-1.94,48582
104,20160614,1575,1595,1530,1550,5,60,-3.73,584600,56.61,39.11,1.15,1.85,-11289,0,038620,909,11239,5,-35,-2.17,5,-15,-0.93,5,-80,-4.97,48898
105,20160613,1635,1650,1590,1610,5,40,-2.42,373274,48.51,29.13,1.19,1.18,-25515,0,038620,601,25515,5,-15,-0.91,3,0,0.00,5,-60,-3.64,50790
106,20160610,1650,1675,1635,1650,2,10,0.61,251349,-29.03,53.16,1.27,0.80,18801,0,038620,414,-18801,2,10,0.61,2,35,2.13,5,-5,-0.30,52052
107,20160609,1655,1690,1635,1640,3,0,0.00,354139,-22.37,62.98,1.21,1.12,1928,0,038620,586,-1877,2,15,0.91,2,50,3.05,5,-5,-0.30,51737
108,20160608,1640,1665,1610,1640,3,0,0.00,456201,43.89,55.17,1.20,1.45,27581,0,038620,749,25219,3,0,0.00,2,25,1.52,5,-30,-1.83,51737
