,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,2110,2200,2040,2085,3,0,0.00,668973,-5.60,64.59,0.99,4.69,-47777,0,011230,1416,48028,2,25,1.20,2,115,5.52,5,-45,-2.16,29761
1,20161111,1950,2085,1920,2085,2,110,5.57,708675,277.70,135.74,0.99,4.96,13744,0,011230,1446,-13904,5,-25,-1.27,2,110,5.57,5,-55,-2.78,29761
2,20161110,1925,1975,1885,1975,2,90,4.77,187627,-68.07,71.23,0.90,1.31,-2812,0,011230,363,2731,2,40,2.12,2,90,4.77,3,0,0.00,28191
3,20161109,2030,2035,1780,1885,5,125,-6.22,587702,-1.93,44.18,0.93,4.12,23348,2,011230,1107,-23056,2,20,1.00,2,25,1.24,5,-230,-11.44,26906
4,20161108,1915,2050,1875,2010,2,85,4.42,599246,140.34,107.02,0.77,4.20,39689,-23,011230,1194,-38791,5,-10,-0.52,2,125,6.49,5,-50,-2.60,28690
5,20161107,1835,1945,1835,1925,2,90,4.90,249329,-50.12,194.96,0.49,1.75,34010,0,011230,477,-34885,3,0,0.00,2,110,5.99,3,0,0.00,27477
6,20161104,1920,2000,1810,1835,5,60,-3.17,499894,-41.24,51.46,0.25,3.50,-993,0,011230,945,2150,2,25,1.32,2,105,5.54,5,-85,-4.49,26192
7,20161103,1830,1970,1815,1895,2,25,1.34,850793,-62.83,66.78,0.26,5.96,13715,0,011230,1610,-13992,5,-40,-2.14,2,100,5.35,5,-55,-2.94,27049
8,20161102,2035,2345,1870,1870,5,190,-9.22,2288800,580.43,82.88,0.16,16.03,-57296,0,011230,4928,57243,5,-25,-1.21,2,285,13.83,5,-190,-9.22,26692
9,20161101,2025,2085,1975,2060,3,0,0.00,336377,-55.22,59.25,0.55,2.36,9511,0,011230,683,-9505,5,-35,-1.70,2,25,1.21,5,-85,-4.13,29404
10,20161031,1960,2145,1915,2060,2,95,4.83,751232,278.70,94.87,0.48,5.26,-44131,0,011230,1534,45014,5,-5,-0.25,2,180,9.16,5,-50,-2.54,29404
