,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,16700,17000,16100,16300,3,0,0.00,302712,74.25,64.73,13.65,0.68,-51292,26127,000990,4984,25357,2,400,2.45,2,700,4.29,5,-200,-1.23,723196
1,20161111,16100,16350,15950,16300,5,50,-0.31,173722,-35.22,117.83,13.66,0.39,-14017,48284,000990,2805,-31848,5,-250,-1.53,3,0,0.00,5,-400,-2.45,723196
2,20161110,16450,16750,16150,16350,2,200,1.24,268170,-65.45,69.01,13.67,0.60,-56665,15584,000990,4397,41921,2,300,1.86,2,600,3.72,3,0,0.00,725414
3,20161109,16750,16750,15150,16150,5,500,-3.00,776112,258.09,96.70,13.78,1.75,-77542,166541,000990,12259,-87255,2,100,0.60,2,100,0.60,5,-1500,-9.01,716540
4,20161108,17000,17000,16500,16650,5,200,-1.19,216734,-23.09,38.57,13.92,0.49,3668,-1561,000990,3605,-1206,2,150,0.89,2,150,0.89,5,-350,-2.08,738724
5,20161107,16100,16850,15950,16850,2,900,5.64,281813,69.83,227.95,13.90,0.64,39754,48919,000990,4661,-93887,2,150,0.94,2,900,5.64,3,0,0.00,747598
6,20161104,16000,16000,15700,15950,5,50,-0.31,165942,6.36,41.72,13.81,0.37,-7647,-31841,000990,2629,38807,3,0,0.00,3,0,0.00,5,-300,-1.88,707667
7,20161103,15800,16150,15650,16000,2,150,0.95,156020,-63.07,63.30,13.83,0.35,44000,-27388,000990,2490,-16618,5,-50,-0.32,2,300,1.89,5,-200,-1.26,709885
8,20161102,16350,16350,15700,15850,5,500,-3.06,422469,-14.52,85.46,13.73,0.95,8958,72325,000990,6736,-79098,3,0,0.00,3,0,0.00,5,-650,-3.98,703230
9,20161101,16850,17100,16250,16350,5,700,-4.11,494228,42.92,33.89,13.69,1.11,-8507,-85893,000990,8164,82669,5,-200,-1.17,2,50,0.29,5,-800,-4.69,725414
10,20161031,17050,17100,16450,17050,5,200,-1.16,345804,38.55,84.05,13.71,0.78,9906,15158,000990,5808,-44110,5,-200,-1.16,5,-150,-0.87,5,-800,-4.64,756472
11,20161028,17600,17750,17050,17250,5,250,-1.43,249594,18.92,76.38,13.67,0.56,14450,-49258,000990,4301,33722,2,100,0.57,2,250,1.43,5,-450,-2.57,765345
12,20161027,16950,17650,16900,17500,2,550,3.24,209889,-11.07,129.23,13.64,0.47,34850,27402,000990,3652,-62601,3,0,0.00,2,700,4.13,5,-50,-0.29,776437
13,20161026,17150,17150,16550,16950,5,200,-1.17,236023,25.56,47.41,13.56,0.53,13816,-11081,000990,3965,2264,3,0,0.00,3,0,0.00,5,-600,-3.50,752035
14,20161025,17250,17350,16900,17150,5,100,-0.58,187970,0.97,86.60,13.52,0.42,-4672,21527,000990,3215,-14610,3,0,0.00,2,100,0.58,5,-350,-2.03,760908
15,20161024,17250,17400,16950,17250,3,0,0.00,186171,-40.11,51.54,13.51,0.42,18087,21960,000990,3202,-39551,3,0,0.00,2,150,0.87,5,-300,-1.74,765345
16,20161021,17850,17950,17200,17250,5,700,-3.90,310868,12.93,58.62,13.43,0.70,-21275,178,000990,5451,20294,5,-100,-0.56,3,0,0.00,5,-750,-4.18,765345
17,20161020,18050,18050,17650,17950,5,100,-0.55,275281,-4.01,82.98,13.44,0.62,-34948,35370,000990,4900,-4982,3,0,0.00,3,0,0.00,5,-400,-2.22,796403
18,20161019,18500,18550,18000,18050,5,550,-2.96,286790,-50.95,68.95,13.46,0.65,-65032,3903,000990,5226,61429,5,-100,-0.54,5,-50,-0.27,5,-600,-3.23,800839
19,20161018,17850,18650,17600,18600,2,900,5.08,584672,314.34,261.57,13.61,1.32,43946,179260,000990,10736,-230055,2,150,0.85,2,950,5.37,5,-100,-0.56,825242
20,20161017,18000,18050,17600,17700,5,150,-0.84,141108,-16.40,75.57,13.60,0.32,-7168,-34271,000990,2510,42440,2,150,0.84,2,200,1.12,5,-250,-1.40,785311
21,20161014,17700,18150,17700,17850,5,50,-0.28,168790,-18.76,94.66,13.62,0.38,-53433,53847,000990,3027,637,5,-200,-1.12,2,250,1.40,5,-200,-1.12,791966
22,20161013,18000,18100,17550,17900,5,100,-0.56,207779,-50.53,61.95,13.75,0.47,29630,-18084,000990,3685,-10004,3,0,0.00,2,100,0.56,5,-450,-2.50,794184
23,20161012,18550,18650,17850,18000,5,550,-2.96,420006,0.62,77.63,13.69,0.95,-69251,52346,000990,7633,21635,3,0,0.00,2,100,0.54,5,-700,-3.77,798621
24,20161011,18400,18750,18250,18550,2,350,1.92,417399,23.01,124.86,13.84,0.94,10679,106383,000990,7744,-111916,2,200,1.10,2,550,3.02,2,50,0.27,823023
25,20161010,18050,18400,18050,18200,2,200,1.11,339309,15.13,84.31,13.82,0.76,28738,111880,000990,6186,-135605,2,50,0.28,2,400,2.22,2,50,0.28,807495
26,20161007,18400,18500,17900,18000,5,400,-2.17,294727,-9.06,71.54,13.76,0.66,-14430,34101,000990,5377,-20017,3,0,0.00,2,100,0.54,5,-500,-2.72,798621
27,20161006,18550,18750,18300,18400,5,200,-1.08,324102,-24.93,132.56,13.84,0.73,-69009,105192,000990,5993,-36205,5,-50,-0.27,2,150,0.81,5,-300,-1.61,816368
28,20161005,18400,18750,18300,18600,2,150,0.81,431735,-19.95,127.73,14.01,0.97,5352,38444,000990,7999,-47237,5,-50,-0.27,2,300,1.63,5,-150,-0.81,825242
29,20161004,17850,18500,17850,18450,2,650,3.65,539301,63.12,220.34,14.00,1.22,3066,124439,000990,9824,-127904,2,50,0.28,2,700,3.93,2,50,0.28,818587
30,20160930,17800,18100,17550,17800,5,200,-1.11,330607,-51.72,96.42,14.01,0.75,-69920,19730,000990,5881,48376,5,-200,-1.11,2,100,0.56,5,-450,-2.50,789747
31,20160929,17200,18150,17050,18000,2,1000,5.88,684701,117.17,252.39,14.17,1.54,97432,76189,000990,12172,-179054,2,200,1.18,2,1150,6.76,2,50,0.29,798621
32,20160928,17100,17200,16700,17000,5,100,-0.58,315290,164.81,81.01,13.95,0.71,-5696,63708,000990,5354,-35163,3,0,0.00,2,100,0.58,5,-400,-2.34,754253
33,20160927,17100,17200,16850,17100,5,50,-0.29,119062,63.36,86.23,13.87,0.27,-24191,15222,000990,2026,8969,5,-50,-0.29,2,50,0.29,5,-300,-1.75,758690
34,20160926,17100,17300,16900,17150,2,50,0.29,72882,-66.41,44.90,13.93,0.16,13704,11988,000990,1249,-25551,3,0,0.00,2,200,1.17,5,-200,-1.17,760908
35,20160923,17450,17500,17050,17100,5,250,-1.44,216947,-14.53,85.66,13.89,0.49,-27800,20734,000990,3730,7798,2,100,0.58,2,150,0.86,5,-300,-1.73,758690
36,20160922,16900,17500,16800,17350,2,550,3.27,253824,-15.35,200.57,13.94,0.57,-11652,47456,000990,4372,-50372,2,100,0.60,2,700,4.17,3,0,0.00,769782
