,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,1800,1830,1780,1790,3,0,0.00,1499127,53.06,56.95,0.71,1.94,-133757,0,039790,2708,132594,2,10,0.56,2,40,2.23,5,-10,-0.56,138216
1,20161111,1740,1795,1715,1790,2,50,2.87,979446,-0.85,79.51,0.71,1.27,32895,-7,039790,1718,-46616,3,0,0.00,2,55,3.16,5,-25,-1.44,138216
2,20161110,1700,1750,1700,1740,2,65,3.88,987850,-72.37,87.86,0.66,1.28,106544,0,039790,1710,-107246,2,25,1.49,2,75,4.48,2,25,1.49,134356
3,20161109,1795,1800,1545,1675,5,115,-6.42,3575504,235.71,44.67,0.52,4.63,80506,1,039790,5904,-96521,2,5,0.28,2,10,0.56,5,-245,-13.69,129337
4,20161108,1820,1840,1780,1790,5,15,-0.83,1065064,36.67,60.83,0.41,1.38,-74869,0,039790,1920,74021,2,15,0.83,2,35,1.94,5,-25,-1.39,138216
5,20161107,1780,1825,1780,1805,2,25,1.40,779276,6.82,63.80,0.51,1.01,-13987,0,039790,1399,9666,3,0,0.00,2,45,2.53,3,0,0.00,139375
6,20161104,1740,1790,1730,1780,2,25,1.42,729556,-41.93,49.65,0.53,0.94,-50076,-5,039790,1281,59278,5,-15,-0.85,2,35,1.99,5,-25,-1.42,137444
7,20161103,1720,1795,1720,1755,2,10,0.57,1256315,-40.10,88.96,0.60,1.63,123808,0,039790,2211,-126010,5,-25,-1.43,2,50,2.87,5,-25,-1.43,135514
8,20161102,1830,1885,1745,1745,5,95,-5.16,2097440,60.98,36.89,0.44,2.72,-78683,3,039790,3769,76202,5,-10,-0.54,2,45,2.45,5,-95,-5.16,134742
9,20161101,1840,1900,1815,1840,5,25,-1.34,1302885,-33.77,38.40,0.55,1.69,104231,6,039790,2412,-103325,5,-25,-1.34,2,35,1.88,5,-50,-2.68,142077
10,20161031,1995,1995,1855,1865,5,105,-5.33,1967102,-8.34,29.50,0.41,2.55,-34899,0,039790,3736,24274,2,25,1.27,2,25,1.27,5,-115,-5.84,144008
11,20161028,1970,2030,1950,1970,2,25,1.29,2145993,29.84,95.83,0.45,2.78,-13697,3,039790,4262,15342,2,25,1.29,2,85,4.37,2,5,0.26,152115
12,20161027,2000,2025,1945,1945,5,30,-1.52,1652805,-77.08,40.04,0.47,2.14,-84522,0,039790,3256,84379,2,25,1.27,2,50,2.53,5,-30,-1.52,150185
13,20161026,1985,2095,1930,1975,5,5,-0.25,7210770,221.10,103.93,0.58,9.34,78075,-2637,039790,14547,-27030,2,5,0.25,2,115,5.81,5,-50,-2.53,152501
14,20161025,1920,1980,1870,1980,2,55,2.86,2245633,52.02,155.08,0.48,2.91,1018,4,039790,4353,147,5,-5,-0.26,2,55,2.86,5,-55,-2.86,152887
15,20161024,1845,1975,1845,1925,2,70,3.77,1477234,63.62,113.24,0.48,1.91,-33286,0,039790,2833,36033,5,-10,-0.54,2,120,6.47,5,-10,-0.54,148641
16,20161021,1860,1885,1845,1855,5,5,-0.27,902855,-37.01,54.30,0.52,1.17,17745,0,039790,1678,-12007,3,0,0.00,2,25,1.34,5,-15,-0.81,143235
17,20161020,1915,1940,1845,1860,5,50,-2.62,1433416,-4.63,29.28,0.50,1.86,-22051,0,039790,2693,18807,2,5,0.26,2,30,1.57,5,-65,-3.40,143622
18,20161019,1910,1960,1880,1910,3,0,0.00,1503041,-41.62,58.10,0.53,1.95,-7137,0,039790,2886,6252,3,0,0.00,2,50,2.62,5,-30,-1.57,147482
19,20161018,1945,1965,1880,1910,5,35,-1.80,2574663,13.46,43.58,0.54,3.33,-4799,1,039790,4933,12029,3,0,0.00,2,20,1.03,5,-65,-3.34,147482
20,20161017,1965,2000,1945,1945,5,65,-3.23,2269199,-6.68,38.48,0.54,2.94,48109,0,039790,4453,-57840,5,-45,-2.24,5,-10,-0.50,5,-65,-3.23,150185
21,20161014,2050,2085,1990,2010,5,55,-2.66,2431594,-36.35,40.81,0.48,3.15,-11870,0,039790,4926,11902,5,-15,-0.73,2,20,0.97,5,-75,-3.63,155204
22,20161013,2125,2175,2010,2065,5,80,-3.73,3820239,-50.38,46.29,0.50,4.95,-150264,0,039790,8043,126540,5,-20,-0.93,2,30,1.40,5,-135,-6.29,159451
23,20161012,2065,2175,2050,2145,2,80,3.87,7698344,16.98,131.74,0.69,9.97,6087,0,039790,16352,-30457,3,0,0.00,2,110,5.33,5,-15,-0.73,165628
24,20161011,2180,2190,2065,2065,5,80,-3.73,6580936,-56.86,50.58,0.68,8.52,34130,1,039790,13998,-39106,2,35,1.63,2,45,2.10,5,-80,-3.73,159451
25,20161010,1965,2245,1940,2145,2,165,8.33,15255000,465.43,144.39,0.63,19.76,5809,0,039790,32510,-1877,5,-15,-0.76,2,265,13.38,5,-40,-2.02,165628
