,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,10350,10450,10300,10300,3,0,0.00,807321,-23.68,139.78,10.84,0.29,57589,4865,005940,8367,-62388,2,50,0.49,2,150,1.46,3,0,0.00,2898512
1,20161111,10400,10450,10250,10300,5,100,-0.96,1057768,-41.95,175.34,10.85,0.38,61611,9755,005940,10917,-75696,3,0,0.00,2,50,0.48,5,-150,-1.44,2898512
2,20161110,10250,10500,10200,10400,2,350,3.48,1822085,17.41,131.41,10.84,0.65,294909,-137133,005940,18951,-181703,2,200,1.99,2,450,4.48,2,150,1.49,2926652
3,20161109,10400,10450,9940,10050,5,350,-3.37,1551876,124.23,81.78,10.73,0.55,137561,110144,005940,15669,-258554,3,0,0.00,2,50,0.48,5,-460,-4.42,2828159
4,20161108,10400,10400,10250,10400,2,100,0.97,692076,0.84,215.15,10.68,0.25,-3495,376235,005940,7170,-372620,2,100,0.97,2,100,0.97,5,-50,-0.49,2926652
5,20161107,10250,10300,10150,10300,2,200,1.98,686278,20.00,212.17,10.67,0.24,-91383,372601,005940,7032,-290137,2,150,1.49,2,200,1.98,2,50,0.50,2898512
6,20161104,10000,10100,9960,10100,2,50,0.50,571892,-17.77,96.38,10.71,0.20,-56492,66914,005940,5732,-11436,5,-50,-0.50,2,50,0.50,5,-90,-0.90,2842230
7,20161103,9900,10050,9850,10050,2,140,1.41,695498,-41.53,149.05,10.73,0.25,-78273,222870,005940,6946,-144656,5,-10,-0.10,2,140,1.41,5,-60,-0.61,2828159
8,20161102,10050,10100,9820,9910,5,240,-2.36,1189545,57.06,39.19,10.75,0.42,-67351,-350918,005940,11815,409211,5,-100,-0.99,5,-50,-0.49,5,-330,-3.25,2788762
9,20161101,10100,10300,10000,10150,2,50,0.50,757401,68.23,88.94,10.78,0.27,71592,74270,005940,7691,-145863,3,0,0.00,2,200,1.98,5,-100,-0.99,2856300
10,20161031,10150,10200,10050,10100,5,100,-0.98,450221,17.36,95.72,10.75,0.16,54504,27711,005940,4551,-69545,5,-50,-0.49,3,0,0.00,5,-150,-1.47,2842230
11,20161028,10300,10350,10150,10200,5,50,-0.49,383618,-21.44,58.28,10.73,0.14,11412,42201,005940,3929,-55367,2,50,0.49,2,100,0.98,5,-100,-0.98,2870371
12,20161027,10350,10400,10250,10250,3,0,0.00,488290,-24.83,183.34,10.73,0.17,19063,152569,005940,5033,-171630,2,100,0.98,2,150,1.46,3,0,0.00,2884441
13,20161026,10350,10400,10150,10250,5,200,-1.91,649596,8.36,70.34,10.72,0.23,96226,-15344,005940,6671,-80192,5,-100,-0.96,5,-50,-0.48,5,-300,-2.87,2884441
14,20161025,10550,10550,10400,10450,5,100,-0.95,599505,-11.61,64.52,10.68,0.21,-85579,141514,005940,6282,-55928,3,0,0.00,3,0,0.00,5,-150,-1.42,2940723
15,20161024,10450,10550,10400,10550,2,100,0.96,678231,-43.87,276.62,10.71,0.24,196861,147399,005940,7122,-371463,3,0,0.00,2,100,0.96,5,-50,-0.48,2968864
