,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,2255,2325,2255,2280,3,0,0.00,170354,-49.71,53.30,0.00,0.45,-150,0,043220,389,23150,5,-25,-1.10,2,45,1.97,5,-25,-1.10,86138
1,20161111,2200,2345,2190,2280,2,80,3.64,338755,31.11,103.39,0.00,0.90,-8596,-3,043220,772,47731,3,0,0.00,2,145,6.59,5,-10,-0.45,86138
2,20161110,2055,2230,2055,2200,2,170,8.37,258378,-62.56,52.09,0.00,0.68,-5661,0,043220,563,20661,2,25,1.23,2,200,9.85,2,25,1.23,83116
3,20161109,2230,2295,1920,2030,5,205,-9.17,690121,157.32,33.40,0.00,1.83,9963,0,043220,1442,19537,5,-5,-0.22,2,60,2.68,5,-315,-14.09,76693
4,20161108,2340,2360,2230,2235,5,100,-4.28,268198,-55.71,33.15,0.00,0.71,-1558,0,043220,611,16058,2,5,0.21,2,25,1.07,5,-105,-4.50,84438
5,20161107,2345,2450,2275,2335,5,5,-0.21,605599,103.93,117.63,0.00,1.60,-9917,0,043220,1436,36413,2,5,0.21,2,110,4.70,5,-65,-2.78,88216
6,20161104,2265,2340,2220,2340,2,70,3.08,296958,10.41,77.32,0.00,0.79,-24803,-2,043220,676,30416,5,-5,-0.22,2,70,3.08,5,-50,-2.20,88405
7,20161103,2270,2345,2230,2270,5,10,-0.44,268960,-66.41,36.81,0.00,0.71,-8916,0,043220,610,33916,5,-10,-0.44,2,65,2.85,5,-50,-2.19,85760
8,20161102,2240,2400,2230,2280,2,45,2.01,800810,-56.37,71.05,0.00,2.12,24843,1,043220,1842,-32834,2,5,0.22,2,165,7.38,5,-5,-0.22,86138
9,20161101,2170,2575,2110,2235,2,35,1.59,1835349,514.06,60.98,0.00,4.86,-422964,3,043220,4286,427400,5,-30,-1.36,2,375,17.05,5,-90,-4.09,84438
10,20161031,2325,2325,2150,2200,5,80,-3.51,298888,15.39,39.12,0.73,0.79,6375,0,043220,658,28078,2,45,1.97,2,45,1.97,5,-130,-5.70,83116
11,20161028,2345,2410,2260,2280,5,80,-3.39,259033,-39.61,23.85,0.71,0.69,-7080,3,043220,595,7077,5,-15,-0.64,2,50,2.12,5,-100,-4.24,86138
12,20161027,2240,2450,2240,2360,2,75,3.28,428967,-21.34,108.19,0.72,1.14,-40293,0,043220,1007,50884,5,-45,-1.97,2,165,7.22,5,-45,-1.97,89160
13,20161026,2200,2305,2110,2285,2,15,0.66,545358,-83.87,51.28,0.83,1.44,-28704,0,043220,1215,28809,5,-70,-3.08,2,35,1.54,5,-160,-7.05,86327
14,20161025,2330,2560,2195,2270,5,35,-1.52,3381156,1745.04,117.52,0.91,8.95,-182014,2,043220,8199,201907,2,25,1.08,2,255,11.06,5,-110,-4.77,85760
15,20161024,2350,2375,2295,2305,5,45,-1.91,183257,4.02,26.93,1.39,0.49,-4616,0,043220,424,4616,3,0,0.00,2,25,1.06,5,-55,-2.34,87082
16,20161021,2350,2380,2305,2350,3,0,0.00,176169,1.61,25.82,1.40,0.47,120,0,043220,410,23552,3,0,0.00,2,30,1.28,5,-45,-1.91,88783
17,20161020,2360,2400,2310,2350,5,30,-1.26,173383,17.17,41.94,1.40,0.46,8303,0,043220,410,-5303,5,-20,-0.84,2,20,0.84,5,-70,-2.94,88783
18,20161019,2340,2405,2320,2380,2,25,1.06,147976,-2.13,102.72,1.38,0.39,6748,0,043220,349,-5248,5,-15,-0.64,2,50,2.12,5,-35,-1.49,89916
19,20161018,2470,2470,2355,2355,5,65,-2.69,151196,-43.65,31.30,1.36,0.40,2793,0,043220,361,27207,2,50,2.07,2,50,2.07,5,-65,-2.69,88971
20,20161017,2480,2490,2375,2420,5,40,-1.63,268321,-32.43,43.33,1.35,0.71,7472,0,043220,647,-2472,2,20,0.81,2,30,1.22,5,-85,-3.46,91427
21,20161014,2575,2595,2450,2460,5,135,-5.20,397126,0.00,39.15,1.33,1.05,-991,0,043220,999,-7009,5,-20,-0.77,3,0,0.00,5,-145,-5.59,92938
22,20161013,2595,2595,2595,2595,3,0,0.00,0,-100.00,0.00,1.34,0.00,0,0,043220,0,0,3,0,0.00,3,0,0.00,3,0,0.00,98039
23,20161012,2495,2650,2465,2595,2,100,4.01,877867,105.64,91.38,1.34,2.32,-180436,0,043220,2270,210436,3,0,0.00,2,155,6.21,5,-30,-1.20,98039
24,20161011,2435,2525,2400,2495,2,60,2.46,426886,43.35,92.88,1.81,1.13,-85462,0,043220,1057,120862,3,0,0.00,2,90,3.70,5,-35,-1.44,94261
25,20161010,2380,2435,2375,2435,2,35,1.46,297801,11.78,47.17,2.04,0.79,-13914,0,043220,715,49614,5,-20,-0.83,2,35,1.46,5,-25,-1.04,91994
26,20161007,2400,2410,2330,2400,2,5,0.21,266407,-13.19,51.31,2.07,0.71,11746,0,043220,630,-21362,2,5,0.21,2,15,0.63,5,-65,-2.71,90672
27,20161006,2395,2440,2370,2395,3,0,0.00,306889,47.47,41.77,2.04,0.81,3507,0,043220,735,-6422,3,0,0.00,2,45,1.88,5,-25,-1.04,90483
28,20161005,2430,2435,2370,2395,5,35,-1.44,208099,-21.62,46.10,2.03,0.55,1664,0,043220,498,-4164,3,0,0.00,2,5,0.21,5,-60,-2.47,90483
29,20161004,2370,2450,2345,2430,2,60,2.53,265495,55.22,113.05,2.03,0.70,2393,0,043220,641,-5594,3,0,0.00,2,80,3.38,5,-25,-1.05,91805
30,20160930,2400,2400,2325,2370,2,5,0.21,171047,-50.11,60.90,2.02,0.45,-15260,0,043220,401,18260,2,35,1.48,2,35,1.48,5,-40,-1.69,89538
31,20160929,2330,2435,2320,2365,5,45,-1.87,342871,-66.39,38.82,2.12,0.93,-325,0,043220,812,7513,5,-80,-3.32,2,25,1.04,5,-90,-3.73,87043
32,20160928,2205,2565,2185,2410,2,240,11.06,1020279,187.55,84.39,2.37,3.10,-42967,0,043220,2418,45967,2,35,1.61,2,395,18.20,2,15,0.69,79228
33,20160927,2210,2235,2140,2170,5,70,-3.12,354823,3.78,23.46,2.50,1.08,-11122,0,043220,772,16122,5,-30,-1.34,5,-5,-0.22,5,-100,-4.46,71338
34,20160926,2280,2285,2180,2240,5,45,-1.97,341897,25.86,31.25,2.54,1.04,20312,0,043220,760,-15762,5,-5,-0.22,3,0,0.00,5,-105,-4.60,73639
35,20160923,2340,2355,2275,2285,5,30,-1.30,271655,3.93,35.16,2.47,0.83,326,0,043220,626,2273,2,25,1.08,2,40,1.73,5,-40,-1.73,75119
36,20160922,2350,2350,2270,2315,2,15,0.65,261385,-22.85,56.21,2.47,0.80,-1821,0,043220,603,10784,2,50,2.17,2,50,2.17,5,-30,-1.30,76105
37,20160921,2385,2425,2285,2300,5,95,-3.97,338820,65.23,22.61,0,1.03,0,0,043220,794,4610,5,-10,-0.42,2,30,1.25,5,-110,-4.59,75612
38,20160920,2445,2445,2380,2395,5,50,-2.04,205060,-40.91,32.70,2.48,0.62,1057,0,043220,493,13293,3,0,0.00,3,0,0.00,5,-65,-2.66,78735
39,20160919,2400,2480,2340,2445,3,0,0.00,347044,-13.34,65.69,2.48,1.06,-2672,0,043220,840,18399,5,-45,-1.84,2,35,1.43,5,-105,-4.29,80379
