,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,18300,18450,17850,18100,3,0,0.00,233919,-37.45,82.06,2.29,0.75,1381,2887,053030,4253,-5047,2,200,1.10,2,350,1.93,5,-250,-1.38,566049
1,20161111,17850,18450,17200,18100,2,300,1.69,373984,-20.56,108.71,2.29,1.20,10971,3987,053030,6740,-15436,2,50,0.28,2,650,3.65,5,-600,-3.37,566049
2,20161110,17600,18200,17550,17800,2,850,5.01,470766,-33.07,110.39,2.37,1.51,-16029,-2316,053030,8403,7920,2,650,3.83,2,1250,7.37,2,600,3.54,556667
3,20161109,17700,17700,15650,16950,5,650,-3.69,703366,57.25,74.28,2.42,2.25,28513,35489,053030,11656,-64845,2,100,0.57,2,100,0.57,5,-1950,-11.08,530085
4,20161108,17350,18000,17200,17600,2,550,3.23,447286,140.39,145.52,2.32,1.43,20380,11327,053030,7911,-34156,2,300,1.76,2,950,5.57,2,150,0.88,549709
5,20161107,16900,17150,16750,17050,2,150,0.89,186067,-12.79,120.62,2.32,0.60,-29112,8501,053030,3153,20111,3,0,0.00,2,250,1.48,5,-150,-0.89,532530
6,20161104,16700,17150,16600,16900,2,100,0.60,213345,-44.77,74.04,2.42,0.68,-33647,9290,053030,3593,25833,5,-100,-0.60,2,350,2.08,5,-200,-1.19,527845
7,20161103,16300,17000,16100,16800,2,500,3.07,386313,-15.28,132.59,2.57,1.24,-4523,12787,053030,6416,-9568,3,0,0.00,2,700,4.29,5,-200,-1.23,524722
8,20161102,15050,16450,15050,16300,2,1100,7.24,455991,118.22,192.29,2.62,1.46,4952,22098,053030,7216,-27431,5,-150,-0.99,2,1250,8.22,5,-150,-0.99,509105
9,20161101,14800,15500,14750,15200,2,150,1.00,208962,-15.36,82.05,2.62,0.67,46443,7328,053030,3163,-56552,5,-250,-1.66,2,450,2.99,5,-300,-1.99,474748
10,20161031,15350,15600,15050,15050,5,400,-2.59,246874,93.04,53.15,2.47,0.79,47517,12292,053030,3780,-60391,5,-100,-0.65,2,150,0.97,5,-400,-2.59,470063
11,20161028,16000,16000,15450,15450,5,550,-3.44,127889,-20.59,59.17,2.31,0.41,-9028,3205,053030,2006,6723,3,0,0.00,3,0,0.00,5,-550,-3.44,482557
12,20161027,15700,16050,15650,16000,2,150,0.95,161045,-13.35,82.63,2.35,0.52,2374,-11618,053030,2559,9244,5,-150,-0.95,2,200,1.26,5,-200,-1.26,499735
13,20161026,15700,16100,15300,15850,5,50,-0.31,185857,14.91,37.64,2.34,0.60,-2150,-35052,053030,2902,42200,5,-200,-1.26,2,200,1.26,5,-600,-3.77,495050
14,20161025,15700,16000,15400,15900,2,50,0.32,161740,0.55,74.70,2.34,0.52,5746,10196,053030,2542,-15742,5,-150,-0.95,2,150,0.95,5,-450,-2.84,496612
15,20161024,16150,16200,15750,15850,5,150,-0.94,160857,8.76,58.57,2.41,0.52,-29096,3377,053030,2573,25819,2,150,0.94,2,200,1.25,5,-250,-1.56,495050
16,20161021,15650,16000,15350,16000,2,350,2.24,147902,3.10,68.22,2.51,0.47,17716,2972,053030,2330,-18689,3,0,0.00,2,350,2.24,5,-300,-1.92,499735
17,20161020,16050,16100,15600,15650,5,250,-1.57,143450,-23.39,43.93,2.46,0.46,3493,180,053030,2272,2853,2,150,0.94,2,200,1.26,5,-300,-1.89,488803
18,20161019,16400,16450,15900,15900,5,300,-1.85,187246,-39.67,62.92,2.46,0.60,-25495,12153,053030,3013,13042,2,200,1.23,2,250,1.54,5,-300,-1.85,496612
