,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,8980,9310,8900,9000,3,0,0.00,143380,33.51,72.00,7.14,0.41,24145,-5060,095720,1298,-19420,5,-20,-0.22,2,310,3.44,5,-100,-1.11,311590
1,20161111,8990,9080,8920,9000,2,80,0.90,107394,39.57,91.14,7.14,0.31,27960,-1311,095720,966,-25999,2,70,0.78,2,160,1.79,3,0,0.00,311590
2,20161110,8880,9110,8780,8920,2,220,2.53,76948,-75.90,95.49,7.06,0.22,20771,-3274,095720,690,-17457,2,180,2.07,2,410,4.71,2,80,0.92,308821
3,20161109,9280,9280,8310,8700,5,570,-6.15,319233,440.28,64.71,7.01,0.92,-30246,4093,095720,2784,33696,2,10,0.11,2,10,0.11,5,-960,-10.36,301204
4,20161108,9110,9370,9110,9270,2,130,1.42,59087,-21.78,124.33,7.09,0.17,9257,-6017,095720,548,-4820,5,-30,-0.33,2,230,2.52,5,-30,-0.33,320938
5,20161107,8930,9170,8910,9140,2,240,2.70,75538,-52.30,222.45,7.07,0.22,17048,2339,095720,682,-19912,2,30,0.34,2,270,3.03,2,10,0.11,316437
6,20161104,9060,9230,8850,8900,5,260,-2.84,158360,75.25,36.22,7.02,0.46,-6891,-4525,095720,1423,10196,5,-100,-1.09,2,70,0.76,5,-310,-3.38,308128
7,20161103,9210,9380,8750,9160,5,130,-1.40,90361,30.59,64.02,7.04,0.26,-3494,-9699,095720,831,9253,5,-80,-0.86,2,90,0.97,5,-540,-5.81,317130
8,20161102,9600,9620,9290,9290,5,370,-3.83,69194,29.04,49.72,7.05,0.20,-28607,385,095720,652,28202,5,-60,-0.62,5,-40,-0.41,5,-370,-3.83,321631
9,20161101,9530,9770,9400,9660,2,130,1.36,53624,-36.16,171.98,7.13,0.15,-4610,17318,095720,514,-12979,3,0,0.00,2,240,2.52,5,-130,-1.36,334440
10,20161031,9660,9780,9110,9530,5,210,-2.16,84000,0.50,121.27,7.14,0.24,5141,34376,095720,804,-39517,5,-80,-0.82,2,40,0.41,5,-630,-6.47,329940
11,20161028,9570,9800,9570,9740,2,170,1.78,83578,33.57,205.35,7.13,0.24,-22040,4881,095720,814,16246,3,0,0.00,2,230,2.40,3,0,0.00,337210
