,date,open,high,low,close,sign,change,diff,volume,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,shcode,value,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff,marketcap
0,20161114,1535,1560,1500,1520,3,0,0.00,425211,12.25,169.00,44.58,0.44,-6674,51575,900080,655,-44901,2,15,0.99,2,40,2.63,5,-20,-1.32,145619
1,20161111,1490,1525,1450,1520,2,60,4.11,378802,72.81,76.17,44.58,0.40,730,0,900080,569,-730,2,30,2.05,2,65,4.45,5,-10,-0.68,145619
2,20161110,1435,1465,1420,1460,2,60,4.29,219206,-80.33,116.40,44.58,0.23,-29403,-1006,900080,317,30409,2,35,2.50,2,65,4.64,2,20,1.43,139871
3,20161109,1505,1505,1260,1400,5,85,-5.72,1114598,631.99,49.85,44.61,1.16,-22444,80473,900080,1547,-94753,2,20,1.35,2,20,1.35,5,-225,-15.15,134123
4,20161108,1475,1495,1470,1485,2,5,0.34,152270,-3.01,72.27,44.62,0.16,-16120,-1601,900080,226,17435,5,-5,-0.34,2,15,1.01,5,-10,-0.68,142266
5,20161107,1480,1500,1455,1480,3,0,0.00,156995,-0.71,64.77,44.64,0.16,-30277,-2186,900080,231,32463,3,0,0.00,2,20,1.35,5,-25,-1.69,141787
6,20161104,1435,1480,1430,1480,2,30,2.07,158110,-59.71,54.29,44.67,0.17,-10273,-268,900080,230,-4285,5,-15,-1.03,2,30,2.07,5,-20,-1.38,141787
7,20161103,1455,1470,1430,1450,5,15,-1.02,392460,37.41,53.05,44.68,0.41,-24435,-1824,900080,570,18656,5,-10,-0.68,2,5,0.34,5,-35,-2.39,138913
8,20161102,1450,1465,1440,1465,3,0,0.00,285620,81.77,42.05,44.71,0.30,-18625,-748,900080,413,1937,5,-15,-1.02,3,0,0.00,5,-25,-1.71,140350
9,20161101,1480,1495,1440,1465,5,5,-0.34,157130,-58.01,42.73,44.73,0.16,-16365,-358,900080,230,17178,2,10,0.68,2,25,1.70,5,-30,-2.04,140350
10,20161031,1520,1520,1460,1470,5,35,-2.33,374214,43.40,52.46,45.13,0.39,-42420,56212,900080,552,-42923,2,15,1.00,2,15,1.00,5,-45,-2.99,139609
11,20161028,1495,1530,1495,1505,5,20,-1.31,260962,178.31,29.66,45.18,0.27,-16771,-298,900080,393,-12089,5,-30,-1.97,2,5,0.33,5,-30,-1.97,142933
12,20161027,1490,1525,1490,1525,2,25,1.67,93766,-84.85,40.52,45.20,0.10,-3298,0,900080,142,4362,5,-10,-0.67,2,25,1.67,5,-10,-0.67,144833
13,20161026,1535,1545,1490,1500,5,40,-2.60,619036,59.50,34.92,45.20,0.65,-39633,-2316,900080,936,18576,5,-5,-0.32,2,5,0.32,5,-50,-3.25,142459
14,20161025,1565,1565,1510,1540,5,25,-1.60,388104,19.83,38.67,45.24,0.41,-59045,-307,900080,595,54358,3,0,0.00,3,0,0.00,5,-55,-3.51,146257
15,20161024,1550,1585,1540,1565,3,0,0.00,323869,38.01,61.13,45.30,0.34,-58534,76965,900080,505,-23431,5,-15,-0.96,2,20,1.28,5,-25,-1.60,148632
16,20161021,1550,1575,1545,1565,2,10,0.64,234676,-24.51,42.37,45.37,0.25,-14710,38280,900080,366,-21547,5,-5,-0.32,2,20,1.29,5,-10,-0.64,148632
